,negative,neutral,positive
multimillion,2.5,0.0,0.0
multimillionair,0.0,0.0,2.5
multin,2.2363458328106818,0.0,5.211440485380426
multipart,2.5,0.0,0.0
multipartrequest,2.5,0.0,0.0
multipl,3.1211089723436083,0.6298932206212717,3.283508569372194
multiplatform,2.5,0.0,0.0
multiplatnium,0.0,0.0,2.5
multiplay,1.8380053935977752,0.0,6.8433137786230045
multipledooropeningandclos,2.5,0.0,0.0
multiplex,3.662986595046085,0.0,3.0212099296053805
multipli,4.2356873915964925,0.6705281516444292,2.426121873004559
multipurpos,0.0,0.0,5.0
multiraci,10.318851158516171,0.0,1.4306765580733931
multitask,5.678873587267573,0.0,2.095903274289385
multitud,2.095903274289385,0.0,5.678873587267573
multitudin,2.5,0.0,0.0
multivitamin,0.0,0.0,2.5
multizillion,0.0,0.0,2.5
multizon,0.0,0.0,2.5
multplay,2.5,0.0,0.0
mulva,2.5,0.0,0.0
mum,3.156323922332442,0.0,3.4990723893475804
mumari,0.0,0.0,2.5
mumba,5.0,0.0,0.0
mumbai,2.3475901497877913,0.0,4.899079389427794
mumbaiyya,0.0,0.0,2.5
mumbl,18.396670446668015,0.0,1.0759410770890674
mumbler,2.5,0.0,0.0
mumblethund,0.0,0.0,7.5
mumbo,11.08934760734396,0.0,1.3755182252363891
mumford,3.321928094887363,0.0,3.321928094887363
mumi,2.5,0.0,0.0
muml,2.5,0.0,0.0
mummi,10.10863709390006,0.0,1.4471757522015074
mummifi,5.211440485380426,0.8725028695491561,1.8380053935977752
munb,5.0,0.0,0.0
munch,10.318851158516171,0.0,1.4306765580733931
munchausen,0.0,0.0,2.5
munchhuasen,2.5,0.0,0.0
munchi,15.0,0.0,0.0
munchkin,3.321928094887363,0.0,3.321928094887363
munda,2.5,0.0,0.0
mundain,0.0,0.0,2.5
mundan,4.819283534749626,0.47380122963748156,2.329110415114485
mundanc,0.0,0.0,2.5
mundi,5.0,0.0,0.0
mundial,5.0,0.0,0.0
mundo,3.321928094887363,0.0,3.321928094887363
mung,2.5,0.0,0.0
mungo,2.5,0.0,0.0
muni,3.6204807592266683,0.0,3.054750901711627
munich,2.010759005174987,0.0,6.0120931413889656
municip,2.51294159473206,0.0,4.507575551943847
municipalian,2.5,0.0,0.0
municipi,2.5,0.0,0.0
munipul,0.0,0.0,2.5
munish,10.0,0.0,0.0
munitz,2.5,0.0,0.0
munk,0.0,0.0,2.5
munkar,2.5,0.0,0.0
munnabhai,0.0,0.0,2.5
munni,0.0,0.0,2.5
munro,2.095903274289385,0.0,5.678873587267573
munshi,0.0,0.0,10.0
munson,0.0,0.0,2.5
muntean,0.0,0.0,5.0
muppet,1.5541158449458503,0.0,8.930663799858587
muppett,2.5,0.0,0.0
muppifi,0.0,0.0,2.5
murad,2.5,0.0,0.0
mural,7.5,0.0,0.0
murali,5.678873587267573,0.0,2.095903274289385
murdasquad,0.0,0.0,2.5
murder,3.5070565417380575,0.41477497157247584,3.114869400756595
murderbal,0.0,0.0,2.5
murderess,2.095903274289385,0.0,5.678873587267573
murdoch,1.4306765580733931,0.0,10.318851158516171
murdur,0.0,0.0,2.5
muresan,0.0,0.0,2.5
muriel,2.6619559702796276,0.0,4.212993519393615
murkey,0.0,0.0,2.5
murki,5.114571231567464,0.0,2.269158561420994
murkier,0.0,0.0,10.0
murkiest,0.0,2.5,0.0
murkili,0.0,0.0,2.5
murlowski,2.5,0.0,0.0
murmansk,2.5,0.0,0.0
murmur,3.321928094887363,0.0,3.321928094887363
murnau,3.321928094887363,0.0,3.321928094887363
murphi,2.51294159473206,0.0,4.507575551943847
murpi,2.5,0.0,0.0
murrari,0.0,0.0,2.5
murray,3.0303609597915364,0.0,3.651264118337991
murrayest,0.0,0.0,2.5
murron,2.5,0.0,0.0
murrow,0.0,0.0,5.0
murtha,0.0,0.0,2.5
murvyn,0.0,0.0,2.5
mus,2.5,0.0,0.0
musa,2.095903274289385,0.0,5.678873587267573
musacki,2.5,0.0,0.0
musak,2.5,0.0,0.0
musalman,0.0,0.0,2.5
musashi,2.5,0.0,0.0
muscial,1.6609640474436815,0.0,8.003922779651097
muscic,0.0,0.0,2.5
muscl,3.12173046672301,0.0,3.5392393166248803
musclefest,2.5,0.0,0.0
musclehead,5.0,0.0,0.0
muscular,2.8965889517876375,0.0,3.8326985321067166
musculoskelet,2.5,0.0,0.0
muse,2.305977577770878,0.0,5.010714036395447
museum,2.8394367936337863,0.0,3.9173823267621817
musgrov,5.0,0.0,0.0
mush,16.09064652879228,0.0,1.142777130968
mushi,3.2076587491603172,0.9893899157238004,2.6155077853581568
mushroom,2.5,0.0,0.0
musian,0.0,0.0,2.5
music,2.0672741668006234,0.4506564134335704,5.657788475184306
musican,0.0,0.0,7.5
musichenri,0.0,0.0,2.5
musician,1.582220362690496,1.0479516371446924,5.452845223780037
musicianship,0.0,0.0,2.5
musico,0.0,0.0,2.5
musicof,0.0,0.0,2.5
musicolog,0.0,0.0,2.5
musid,0.0,0.0,2.5
musiq,0.0,0.0,2.5
musiqu,2.5,0.0,0.0
muska,0.0,0.0,10.0
musket,2.5,0.0,0.0
muski,0.0,0.0,5.0
muslim,3.165342777749341,0.0,3.4887918640951727
muslin,3.321928094887363,0.0,3.321928094887363
musmanno,2.5,0.0,0.0
musn,1.6609640474436815,0.0,8.003922779651097
muss,3.321928094887363,0.0,3.321928094887363
mussaui,2.5,0.0,0.0
mussolini,2.6301168673979136,0.0,4.271985235273362
mussolinni,0.0,0.0,2.5
mussorgski,0.0,0.0,2.5
musta,2.5,0.0,0.0
mustach,3.9173823267621817,0.0,2.8394367936337863
mustachio,3.321928094887363,0.0,3.321928094887363
mustang,3.321928094887363,0.0,3.321928094887363
mustard,8.003922779651097,0.0,1.6609640474436815
mustbuy,0.0,0.0,2.5
muster,5.094382474196232,0.5495882679536372,2.1842831674969854
musti,3.321928094887363,0.8304820237218408,2.785345075685467
mustv,2.5,0.0,0.0
musuraca,2.5,0.0,0.0
mutabl,0.0,0.0,5.0
mutant,9.079495443579798,0.0,1.5390487881794457
mutat,15.356694885236806,0.0,1.167904481340807
mutch,0.0,0.0,2.5
mute,3.0376798868716883,0.6502715457258332,3.345186375055221
muthamitt,0.0,0.0,2.5
muthu,0.0,0.0,2.5
muti,0.0,0.0,5.0
mutia,0.0,0.0,2.5
mutil,9.366385763137966,0.0,1.511382947466314
mutin,0.0,0.0,5.0
mutini,1.0479516371446924,0.0,19.549378059091087
mutiraci,0.0,0.0,5.0
mutlipl,2.5,0.0,0.0
mutt,1.6609640474436815,0.0,8.003922779651097
mutter,7.036962827935077,0.0,1.8041188445325964
mutthamitt,0.0,0.0,2.5
mutton,2.5,0.0,0.0
mutual,1.9374386992866859,0.0,6.336334016129966
mutur,0.0,0.0,2.5
muy,6.8433137786230045,0.0,1.8380053935977752
muyo,2.5,0.0,0.0
muzak,12.5,0.0,0.0
muzeyyen,0.0,0.0,2.5
muzzl,5.678873587267573,0.0,2.095903274289385
mv,0.0,0.0,2.5
mvp,2.3475901497877913,0.0,4.899079389427794
mwah,2.5,0.0,0.0
mwanza,12.5,0.0,0.0
mws,0.0,0.0,2.5
mx,1.285097208938469,1.285097208938469,5.678873587267573
mxl,0.0,0.0,15.0
mxo,0.0,0.0,2.5
mxpx,0.0,0.0,5.0
mxr,4.742632390555292,1.9535700439406751,0.8977117175026231
mya,0.0,0.0,5.0
myab,2.5,0.0,0.0
myagi,0.0,0.0,2.5
myc,2.5,0.0,0.0
mycenaean,0.0,0.0,2.5
mychael,0.0,0.0,2.5
mycroft,0.0,0.0,5.0
mydbest,0.0,0.0,2.5
myer,5.678873587267573,0.0,2.095903274289385
myexperi,2.5,0.0,0.0
myextern,2.5,0.0,0.0
myfamili,2.5,0.0,0.0
myfav,0.0,0.0,2.5
myfavorit,0.0,0.0,2.5
myfirst,3.321928094887363,0.0,3.321928094887363
myfox,0.0,0.0,2.5
myiagi,0.0,0.0,7.5
mykelti,0.0,0.0,2.5
mylar,5.0,0.0,0.0
mylast,2.5,0.0,0.0
myle,3.321928094887363,0.0,3.321928094887363
mylen,0.0,0.0,2.5
mylo,0.0,0.0,2.5
mylow,2.5,0.0,0.0
myme,2.5,0.0,0.0
myopic,4.899079389427794,0.0,2.3475901497877913
myoshi,0.0,0.0,5.0
myown,2.5,0.0,0.0
myra,17.5,0.0,0.0
myriad,2.978033117136071,0.0,3.719611071037446
myrna,1.5702972679322118,0.0,8.776290847640777
myrtl,1.142777130968,0.0,16.09064652879228
myself,4.12442858511839,0.4401715318193043,2.6722640604746966
myselfreach,0.0,0.0,2.5
mysoci,0.0,0.0,2.5
mysogenist,0.0,0.0,2.5
mysoginist,2.5,0.0,0.0
mysoju,0.0,0.0,2.5
mysportscomplex,0.0,0.0,2.5
myst,2.5,0.0,0.0
mysteious,0.0,0.0,2.5
mysteri,2.8508601770813855,0.35861292844147524,3.8807506093843736
mysterius,0.0,0.0,2.5
mysteryophil,0.0,0.0,2.5
mystic,3.4465543393267826,0.0,3.203126321789344
mystifi,4.654543330363308,0.6200458888731156,2.289940350143732
mystiqu,5.678873587267573,0.0,2.095903274289385
mystrobass,0.0,0.0,2.5
myteri,2.5,0.0,0.0
myth,2.6767980774787876,0.0,4.186165670860539
myther,2.5,0.0,0.0
mythic,2.3858985318574284,0.0,4.801322650839046
mytho,0.0,0.0,2.5
mytholog,2.4097933153777453,0.0,4.742632390555292
mythre,0.0,0.0,2.5
myy,2.5,0.0,0.0
myyb,0.0,2.5,0.0
myyyyi,2.5,0.0,0.0
mzee,0.0,0.0,2.5
na,4.104795521976021,0.47689218602446437,2.664008477993698
naa,3.321928094887363,0.0,3.321928094887363
naaaa,0.0,0.0,2.5
naaahhh,2.5,0.0,0.0
naab,0.0,0.0,2.5
naach,5.0,0.0,0.0
naacp,5.0,0.0,0.0
naag,2.5,0.0,0.0
naam,0.0,0.0,2.5
naamah,2.5,0.0,0.0
nab,2.1803695489250283,0.0,5.386869421779831
nabakov,2.095903274289385,0.0,5.678873587267573
nabi,0.0,0.0,2.5
nabisco,0.0,2.5,0.0
nablus,1.1832946624549385,0.0,14.937236057436325
nabokov,1.8380053935977752,0.0,6.8433137786230045
nabokovian,2.5,0.0,0.0
nabooboo,0.0,0.0,2.5
naboomboo,0.0,0.0,2.5
nachi,0.0,0.0,2.5
nacho,5.386869421779831,0.0,2.1803695489250283
nachoo,2.5,0.0,0.0
nachtgestalten,0.0,0.0,2.5
nachtwey,5.678873587267573,2.095903274289385,0.0
nacio,0.0,0.0,2.5
nacion,2.5,0.0,0.0
nack,0.0,0.0,2.5
nackt,2.5,0.0,0.0
naco,2.5,0.0,0.0
nad,5.0,0.0,0.0
nada,11.859457970560367,0.0,1.3274436135281011
nadanova,0.0,0.0,2.5
naddel,2.5,0.0,0.0
nade,2.5,0.0,0.0
nadeem,3.321928094887363,0.0,3.321928094887363
nader,0.0,0.0,2.5
nadi,3.054750901711627,0.0,3.6204807592266683
nadia,4.376763563241703,0.0,2.576123340966972
nadija,2.5,0.0,0.0
nadin,17.5,0.0,0.0
nadir,14.937236057436325,0.0,1.1832946624549385
nadira,0.0,0.0,2.5
nadja,1.6609640474436815,0.0,8.003922779651097
nadji,8.003922779651097,0.0,1.6609640474436815
nadosh,2.5,0.0,0.0
naelah,0.0,0.0,2.5
naf,2.5,0.0,0.0
nafa,0.0,0.0,2.5
naff,3.5873976034096917,0.0,3.0815587699515854
nafgaa,0.0,0.0,2.5
nag,4.353995753301182,0.0,2.5875886399628647
nagai,5.0,0.0,0.0
nagant,0.0,0.0,5.0
nagarjuna,2.5,0.0,0.0
nagaru,0.0,0.0,2.5
nagas,0.0,0.0,2.5
nagasaki,1.6609640474436815,0.0,8.003922779651097
nagashima,0.0,0.0,2.5
nagato,0.0,0.0,5.0
nage,0.0,0.0,2.5
nagel,3.321928094887363,0.0,3.321928094887363
nagesh,5.0,0.0,0.0
naggi,0.0,0.0,2.5
naghib,0.0,0.0,2.5
nagin,5.0,0.0,0.0
nagisa,0.0,0.0,2.5
nagr,2.5,0.0,0.0
nagra,0.0,0.0,17.5
nagurski,12.5,0.0,0.0
nah,4.186165670860539,0.7067270923753284,2.4097933153777453
nahe,2.5,0.0,0.0
nahh,2.5,0.0,0.0
nahhh,2.5,0.0,0.0
nahhhh,2.5,0.0,0.0
nahi,0.0,0.0,2.5
nahin,2.5,0.0,0.0
nai,0.0,0.0,2.5
naia,2.5,0.0,0.0
naidiu,0.0,0.0,2.5
naidu,3.321928094887363,0.0,3.321928094887363
naiev,2.5,0.0,0.0
naif,2.095903274289385,0.0,5.678873587267573
naiiv,3.321928094887363,0.0,3.321928094887363
naik,7.5,0.0,0.0
nail,2.2537877759719245,0.5745928742534717,4.846450315971005
naila,0.0,0.0,5.0
nailbit,0.0,0.0,2.5
nailgun,5.0,0.0,0.0
nailpolish,2.5,0.0,0.0
naima,0.0,0.0,2.5
nainit,0.0,0.0,5.0
naipaul,8.003922779651097,1.6609640474436815,0.0
nair,1.530895350152348,1.0479516371446924,5.678873587267573
nairn,2.5,0.0,0.0
nairobi,0.0,0.0,5.0
naish,12.62925313651334,0.0,1.285097208938469
naissanc,0.0,0.0,2.5
naiv,2.853499951855311,0.37871881468227947,3.869004867531587
naivet,1.7721967586109773,0.0,7.230516925979993
naiveti,0.0,0.0,2.5
naivit,0.0,0.0,2.5
najimi,0.0,0.0,7.5
najiyah,0.0,0.0,2.5
najwa,0.0,0.0,5.0
nakadai,0.0,0.0,2.5
nakadei,0.0,0.0,5.0
nakajima,0.0,0.0,2.5
nakamura,2.095903274289385,0.0,5.678873587267573
nakata,0.0,0.0,2.5
nakatomi,0.0,0.0,2.5
nake,4.710896153527168,0.0,2.4230076377587286
nakedself,0.0,0.0,2.5
nakul,0.0,0.0,2.5
nala,3.321928094887363,0.0,3.321928094887363
nalawad,2.095903274289385,0.0,5.678873587267573
naldi,0.0,0.0,2.5
nalgen,0.0,0.0,2.5
nam,2.813828723443679,0.0,3.9568651667890395
namak,0.0,0.0,7.5
namast,0.0,0.0,2.5
namasteay,2.5,0.0,0.0
nambi,2.51294159473206,0.0,4.507575551943847
nambla,3.321928094887363,0.0,3.321928094887363
namco,0.0,0.0,5.0
name,2.9143100536320286,0.42235175279790543,3.7583731499651614
nameabl,0.0,0.0,2.5
namedrop,0.0,0.0,2.5
nameless,2.6041379755172156,0.0,4.321631970544743
namepl,0.0,0.0,2.5
namesak,4.507575551943847,0.0,2.51294159473206
nami,0.0,0.0,30.0
namib,2.5,0.0,0.0
namibian,12.5,0.0,0.0
namm,0.0,0.0,2.5
namoi,2.5,0.0,0.0
nana,1.3829275414493216,0.0,10.979302227643677
nanai,0.0,0.0,10.0
nanaimo,2.5,0.0,0.0
nanak,0.0,0.0,2.5
nananana,2.5,0.0,0.0
nanavati,0.0,0.0,5.0
nanceeb,2.5,0.0,0.0
nancherrow,10.0,0.0,0.0
nanci,1.7721967586109773,0.0,7.230516925979993
nanda,0.0,0.0,2.5
nandi,0.0,0.0,2.5
nandini,0.0,0.0,12.5
nandita,1.7247814630066518,0.0,7.540024413314111
nandjiwarna,0.0,0.0,2.5
nandjiwarra,0.0,0.0,5.0
nando,0.0,0.0,2.5
nanett,1.4306765580733931,0.0,10.318851158516171
nanj,2.5,0.0,0.0
nank,5.0,0.0,0.0
nanki,0.0,0.0,7.5
nanni,2.389968283752412,0.0,4.7912056229871025
nannyish,2.5,0.0,0.0
nano,3.321928094887363,0.0,3.321928094887363
nanoo,0.0,0.0,2.5
nanook,2.5,0.0,0.0
nanosecond,5.0,0.0,0.0
nanouk,2.5,0.0,0.0
nanoweb,0.0,1.5913711273047662,8.58328067894192
nanowrimo,0.0,0.0,2.5
nanto,0.0,0.0,10.0
nantucket,1.285097208938469,1.285097208938469,5.678873587267573
nanu,0.0,0.0,10.0
nao,0.0,0.0,2.5
naomi,2.6094892646758554,0.0,4.311291146316909
naor,0.0,0.0,2.5
naoto,0.0,0.0,2.5
nap,4.507575551943847,1.0,1.9124892893931982
napa,2.095903274289385,0.0,5.678873587267573
napalm,6.4556962358128835,0.0,1.9124892893931982
napaloni,0.0,0.0,7.5
napier,9.162168319362612,0.0,1.530895350152348
napkin,5.678873587267573,0.0,2.095903274289385
napolean,6.610797698940938,0.0,1.8815421796317378
napoleon,2.93339858407171,0.0,3.780530212752208
napoli,0.0,0.0,2.5
napolini,0.0,0.0,5.0
nappa,2.5,0.0,0.0
nappi,4.742632390555292,0.0,2.4097933153777453
nappili,0.0,0.0,2.5
napster,2.51294159473206,0.0,4.507575551943847
naptim,0.0,0.0,5.0
napton,2.5,0.0,0.0
naqoyqatsi,10.0,0.0,0.0
nara,0.0,0.0,12.5
naraku,5.0,0.0,0.0
naram,0.0,0.0,2.5
naranja,3.321928094887363,0.0,3.321928094887363
narasimha,0.0,0.0,5.0
narat,5.678873587267573,0.0,2.095903274289385
narayan,0.0,0.0,2.5
narayanan,0.0,2.5,0.0
narc,12.62925313651334,1.285097208938469,0.0
narciss,0.0,0.0,5.0
narcissa,2.5,0.0,0.0
narcissist,7.51559710944761,0.0,1.7283727557554243
narcissit,2.5,0.0,0.0
narcisst,5.678873587267573,0.0,2.095903274289385
narcist,0.0,0.0,2.5
narco,2.095903274289385,0.0,5.678873587267573
narcolepsi,2.5,0.0,0.0
narcolept,7.5,0.0,0.0
narcot,5.010714036395447,0.7820114830995407,1.997593496840355
nard,0.0,0.0,2.5
nardini,0.0,0.0,2.5
nargi,2.5,0.0,0.0
nari,6.575011763114612,0.0,1.8885408704555486
narishma,2.5,0.0,0.0
narita,3.321928094887363,0.0,3.321928094887363
narizzano,5.0,0.0,0.0
narnia,2.51294159473206,0.0,4.507575551943847
narnian,0.0,0.0,2.5
narow,2.5,0.0,0.0
narrar,0.0,0.0,5.0
narrat,2.910136042855578,0.4946662245988612,3.705539539048701
narrationi,0.0,0.0,2.5
narrativli,0.0,0.0,2.5
narrit,0.0,0.0,2.5
narrow,3.0920429238208276,0.6957227732716599,3.214810377775672
narrowli,2.6495797632752476,0.0,4.2356873915964925
narrowmind,5.0,0.0,0.0
narrowminded,2.5,0.0,0.0
narrtor,0.0,0.0,2.5
narsimha,8.003922779651097,0.0,1.6609640474436815
narsisist,2.5,0.0,0.0
narur,2.5,0.0,0.0
narus,0.0,0.0,5.0
naruto,0.7820114830995407,0.0,42.58745019433658
narvo,0.0,0.0,17.5
nas,2.2761793375349226,0.744921859773347,4.376763563241703
nasa,9.451462970328532,0.0,1.503506770753558
nasaan,2.095903274289385,0.0,5.678873587267573
nasal,4.801322650839046,0.9792503710240241,1.8380053935977752
nascar,4.899079389427794,0.0,2.3475901497877913
nascent,1.0,0.0,21.854345326782823
naschi,33.37424640210159,0.0,0.8502741537276027
nasdaq,0.0,3.321928094887363,3.321928094887363
naseeruddin,5.0,0.0,0.0
nash,3.5392393166248803,0.0,3.12173046672301
nasha,2.5,0.0,0.0
nashvill,1.7186365008060454,2.095903274289385,2.54582245555384
nassau,0.0,7.5,0.0
nast,12.5,0.0,0.0
nastasja,2.5,0.0,0.0
nastassja,50.0,0.0,0.0
nastasya,0.0,0.0,5.0
nasti,4.016618127928859,0.5141307082574359,2.6907522252378615
nastier,3.9173823267621817,0.0,2.8394367936337863
nastiest,2.095903274289385,0.0,5.678873587267573
nastili,5.678873587267573,0.0,2.095903274289385
nastradamus,0.0,0.0,2.5
nastyblack,2.5,0.0,0.0
nat,2.6619559702796276,0.0,4.212993519393615
nata,0.0,0.0,2.5
natacha,5.0,0.0,0.0
natail,0.0,0.0,2.5
natal,0.0,0.0,7.5
natali,2.062082744819831,0.0,5.806161139344489
natalia,1.2301433994512887,0.0,13.783470770180712
natalya,0.0,0.0,12.5
natarisaru,5.0,0.0,0.0
natascha,7.5,0.0,0.0
natasha,3.5495627518563655,0.0,3.113001502350679
natashia,2.5,0.0,0.0
natassia,7.5,0.0,0.0
natassja,2.5,0.0,0.0
natca,0.0,3.321928094887363,3.321928094887363
natch,5.678873587267573,0.0,2.095903274289385
nate,1.8815421796317378,0.0,6.610797698940938
natella,0.0,0.0,2.5
natgeo,2.5,0.0,0.0
nath,0.0,0.0,5.0
nathali,1.8380053935977752,0.0,6.8433137786230045
nathan,2.0503806063185617,0.5210835369194732,5.59548860296736
nathani,0.0,0.0,5.0
nathaniel,1.783588928756367,0.0,7.160144112566495
natica,7.5,0.0,0.0
natil,0.0,0.0,2.5
natili,0.0,0.0,2.5
nation,2.85294203250774,0.6346980107254421,3.5975792258391737
nationalist,3.5211682165513474,0.0,3.137168659354725
nationwid,1.8815421796317378,0.0,6.610797698940938
nativ,3.614947827198097,0.0,3.0591907999048233
natividad,5.0,0.0,0.0
nato,2.51294159473206,2.51294159473206,1.4306765580733931
natrual,2.095903274289385,0.0,5.678873587267573
natsu,2.5,0.0,0.0
natsuyagi,0.0,0.0,2.5
natt,0.0,0.0,2.5
natter,7.5,0.0,0.0
natti,1.6609640474436815,0.0,8.003922779651097
nattili,2.5,0.0,0.0
natto,0.0,0.0,2.5
nattukku,2.5,0.0,0.0
natual,2.5,0.0,0.0
natuch,0.0,0.0,2.5
natuk,0.0,0.0,2.5
natur,2.359921741887814,0.4700748446472379,4.746277622206714
naturaleza,2.5,0.0,0.0
naturali,2.5,0.0,0.0
naturalist,1.8865883812503512,0.5601205897026693,6.1697719636155295
natwick,5.678873587267573,0.0,2.095903274289385
natyam,0.0,0.0,2.5
natzi,3.321928094887363,0.0,3.321928094887363
nau,3.321928094887363,0.0,3.321928094887363
naudet,0.0,0.0,30.0
naugahyd,0.0,0.0,2.5
naugauhyd,0.0,0.0,2.5
naught,6.261707715779571,0.0,1.9535700439406751
naughti,5.211440485380426,0.487991023374358,2.182674985834277
naughtier,2.095903274289385,0.0,5.678873587267573
naughtili,5.0,0.0,0.0
naughton,1.8380053935977752,0.0,6.8433137786230045
naunton,0.0,0.0,2.5
naura,10.0,0.0,0.0
nausea,1.6609640474436815,0.0,8.003922779651097
nauseat,16.218784641162934,0.5456999379736752,1.0759410770890674
nauseous,13.091002150871478,0.0,1.2620021300743383
nauseum,2.5,0.0,0.0
nauseus,2.5,0.0,0.0
naushad,0.0,0.0,2.5
nausia,2.5,0.0,0.0
nausic,0.0,0.0,2.5
nausicaa,2.8394367936337863,0.0,3.9173823267621817
nausicca,0.0,0.0,2.5
nauss,0.0,0.0,2.5
naustradam,2.5,0.0,0.0
naut,5.0,0.0,0.0
nautic,5.678873587267573,0.0,2.095903274289385
nautica,0.0,0.0,2.5
nautilus,3.321928094887363,0.0,3.321928094887363
nauvoo,5.678873587267573,0.0,2.095903274289385
nav,3.321928094887363,0.0,3.321928094887363
nava,0.0,0.0,5.0
navahk,0.0,0.0,2.5
navaho,0.0,0.0,5.0
navajo,1.4306765580733931,0.0,10.318851158516171
naval,2.3653881696150787,0.0,4.853085398540421
navan,0.0,0.0,2.5
navarr,5.0,0.0,0.0
navarra,0.0,0.0,7.5
navarres,0.0,0.0,2.5
navarret,0.0,0.0,2.5
navarro,5.678873587267573,0.0,2.095903274289385
nave,4.507575551943847,0.0,2.51294159473206
naveen,2.2761793375349226,0.0,5.094382474196232
navel,9.162168319362612,1.0479516371446924,1.0479516371446924
naver,0.0,0.0,2.5
navh,2.5,0.0,0.0
navi,2.2527624232594423,0.420451094243463,5.08765228663733
navid,2.5,0.0,0.0
navidad,3.321928094887363,0.0,3.321928094887363
navig,3.2469761535710577,0.0,3.3991572066584532
navigatorgot,2.5,0.0,0.0
navin,3.321928094887363,0.0,3.321928094887363
navokov,3.321928094887363,0.0,3.321928094887363
navuoo,0.0,0.0,2.5
naw,2.5,0.0,0.0
nawww,0.0,0.0,2.5
naxalit,5.0,0.0,0.0
naxo,0.0,0.0,2.5
nay,4.977233071284041,0.0,2.318229028693822
naya,0.0,0.0,2.5
nayakan,2.5,0.0,0.0
naylor,0.0,0.0,5.0
naysay,0.0,0.0,2.5
nazan,0.0,0.0,2.5
nazar,0.0,0.0,5.0
nazareth,10.0,0.0,0.0
nazarin,0.0,0.0,35.0
nazario,0.0,0.0,5.0
nazgul,0.0,0.0,5.0
nazi,2.5718383619738265,0.0,4.385346731083696
nazism,3.321928094887363,0.0,3.321928094887363
naztech,0.0,0.0,2.5
nb,2.717562737549928,0.0,4.1145820804822515
nba,2.2761793375349226,0.0,5.094382474196232
nbb,2.5,0.0,0.0
nbc,3.186060649544272,0.0,3.465467507380757
nbk,0.0,0.0,2.5
nbodi,2.5,0.0,0.0
nbr,0.0,0.0,2.5
nbtn,2.5,0.0,0.0
nburnsid,5.0,0.0,0.0
nc,6.037705760684774,0.6200458888731156,1.874053799587728
ncaa,0.0,0.0,2.5
nch,0.0,2.5,0.0
nchez,0.0,0.0,5.0
ncis,2.3475901497877913,0.0,4.899079389427794
nco,2.5,0.0,0.0
ncredibl,0.0,0.0,2.5
ncstar,0.0,0.0,2.5
nd,3.1898065396585187,0.579953601178403,3.2771137708662272
ndari,2.5,0.0,0.0
nde,5.0,0.0,0.0
nden,0.0,0.0,2.5
ndingombaba,5.0,0.0,0.0
ndr,0.0,0.0,2.5
ne,2.1396717031069303,0.0,5.5231933678985525
nea,5.0,0.0,0.0
neagl,3.321928094887363,0.0,3.321928094887363
neal,3.0010682689456636,0.0,3.689127928018137
neam,5.0,0.0,0.0
neanderth,4.1145820804822515,0.0,2.717562737549928
neanderthalian,2.5,0.0,0.0
neapolitan,1.6609640474436815,0.0,8.003922779651097
near,3.3635160448823433,0.5762151108197905,3.1133151560347447
neara,3.321928094887363,0.0,3.321928094887363
nearbi,2.975546265370029,0.6383569546063166,3.4358856466259087
nearer,1.8380053935977752,0.0,6.8433137786230045
nearest,5.610206097827233,0.0,2.11486930952363
nearsid,2.5,0.0,0.0
nearsight,12.62925313651334,0.0,1.285097208938469
neat,2.216976586256346,0.5070472369981431,5.077261226362815
neaten,0.0,0.0,2.5
neater,5.678873587267573,0.0,2.095903274289385
neatest,0.0,0.0,12.5
neatether,0.0,0.0,2.5
neatnik,0.0,0.0,5.0
neato,3.321928094887363,0.0,3.321928094887363
neatsfoot,0.0,0.0,2.5
nebbish,2.717562737549928,0.0,4.1145820804822515
nebbishi,5.0,0.0,0.0
nebel,0.0,0.0,2.5
nebesti,0.0,0.0,2.5
nebraska,3.054750901711627,0.0,3.6204807592266683
nebraskan,3.321928094887363,0.0,3.321928094887363
nebukadnezzar,2.5,0.0,0.0
nebul,4.899079389427794,0.0,2.3475901497877913
nebula,5.678873587267573,0.0,2.095903274289385
nec,5.678873587267573,0.0,2.095903274289385
neccesari,2.095903274289385,0.0,5.678873587267573
neccesarili,0.0,0.0,5.0
neccescari,0.0,0.0,2.5
necceseri,2.5,0.0,0.0
neccess,0.0,0.0,2.5
neccessari,4.507575551943847,0.0,2.51294159473206
neccessarili,0.0,0.0,10.0
neccicarili,2.5,0.0,0.0
necesari,0.0,0.0,2.5
necesarili,2.095903274289385,0.0,5.678873587267573
necesit,0.0,0.0,2.5
necess,2.095903274289385,0.0,5.678873587267573
necessari,2.5815182321006325,0.48192183806803235,4.250291783607018
necessarili,2.577613304237166,0.5591682748139655,4.153315447902418
necessay,0.0,0.0,2.5
necessit,2.095903274289385,0.0,5.678873587267573
necheyev,0.0,0.0,2.5
neck,2.9203673004336506,0.0,3.798794064681797
necklac,5.678873587267573,0.0,2.095903274289385
neckti,7.5,0.0,0.0
necro,4.507575551943847,0.0,2.51294159473206
necroborg,0.0,0.0,7.5
necrom,10.0,0.0,0.0
necromaniac,0.0,0.0,5.0
necromant,2.5,0.0,0.0
necronomican,5.0,0.0,0.0
necronomicon,4.507575551943847,0.0,2.51294159473206
necrophagist,2.5,0.0,0.0
necrophagus,2.5,0.0,0.0
necrophilia,8.003922779651097,0.0,1.6609640474436815
