,negative,neutral,positive
ainsley,2.5,0,0
ainsworth,0,0,2.5
aint,2.717562738,0,4.11458208
aip,5.678873587,0,2.095903274
air,2.537856666,0.417327549,4.397395696
airb,1.285097209,0,12.62925314
airbag,0,0,2.5
airbak,0,0,2.5
airbal,2.5,0,0
airborn,3.103476472,1.838005394,1.604494406
airboss,2.5,0,0
airbrush,14.93723606,0,1.183294662
airbus,5,0,0
aircanada,5,0,0
aircraft,10,0,0
aircrft,2.5,0,0
aird,2.5,0,0
airfar,2.5,0,0
airfield,2.5,0,0
airforc,5,0,0
airfram,0,0,2.5
airhead,3.917382327,0,2.839436794
airheaded,0,0,2.5
airi,1.327443614,0,11.85945797
airial,2.5,0,0
airili,0,0,2.5
airless,5,0,0
airli,0,0,2.5
airlift,10.31885116,0,1.430676558
airlin,7.5,0,0
airlinegav,2.5,0,0
airlinegeek,0,5,0
airlineguy,0,2.5,0
airmail,2.5,0,0
airman,1.660964047,0,8.00392278
airmen,2.5,0,0
aironet,2.5,0,0
airplan,4.675522919,0,2.437986967
airplanemodewason,0,0,2.5
airplay,0,0,5
airport,10.0297972,0.775173,1.230143399
airportman,0,0,2.5
airship,0,0,2.5
airsick,2.5,0,0
airsoft,1.35068935,0,11.47444617
airsouthwest,2.5,0,0
airspac,3.321928095,0,3.321928095
airstair,2.5,0,0
airtight,3.321928095,0,3.321928095
airtim,5.678873587,0,2.095903274
airtran,2.5,0,0
airway,4.212993519,2.305977578,0.782011483
ais,2.5,0,0
aish,3.321928095,0,3.321928095
aisha,5,0,0
aishu,0,0,2.5
aishwari,0,0,2.5
aishwariya,0,0,2.5
aishwarya,2.34759015,0,4.899079389
aisl,2.595037532,0,4.339356392
aissa,0,0,2.5
aitd,2.5,0,0
aito,0,0,7.5
aix,0,0,2.5
aj,1.838005394,0,6.843313779
aja,12.5,0,0
ajar,0,0,2.5
ajax,10,0,0
ajay,42.58745019,0,0.782011483
aji,2.5,0,0
ajikko,0,0,2.5
ajit,0,0,2.5
ajita,5,0,0
ajnab,0,0,2.5
ajnabi,0,0,2.5
ajohnson,2.5,0,0
ajok,2.5,0,0
ajooba,2.5,0,0
ajust,3.321928095,0,3.321928095
ak,10.31885116,0,1.430676558
aka,3.731990298,0,2.968814155
akan,0,0,5
akasha,0.850274154,0,33.3742464
akath,0,0,2.5
akayla,2.5,0,0
akc,1.660964047,0,8.00392278
ake,1.430676558,0,10.31885116
akeem,0,0,15
akelli,2.5,0,0
aken,0,0,2.5
akenaten,0,0,5
akerfeldt,0,0,2.5
akerman,2.5,0,0
akermandirect,0,0,2.5
akg,2.512941595,0,4.507575552
akhenaten,0,0,2.5
akhnaton,0,0,10
akhra,2.5,0,0
aki,8.00392278,0,1.660964047
akiko,0,0,5
akim,5,0,0
akin,2.743361897,0.476892186,3.971217048
akinshina,0,0,2.5
akira,1.247454653,0,13.39878761
akiva,5,0,0
akiyama,0,0,2.5
akkaya,2.5,0,0
akki,0,0,2.5
akm,2.5,0,0
aknowledg,3.321928095,0,3.321928095
akosua,0,0,5
akrid,0,0,2.5
akrobatik,0,0,2.5
akrona,2.5,0,0
akroy,2.5,0,0
akroyd,10,0,0
akshay,3.787212735,0,2.92861227
aku,0,0,5
akuzi,0,0,2.5
akward,4.11458208,0,2.717562738
akyroyd,0,0,2.5
akzeptablen,2.5,0,0
al,3.248694183,0,3.397334468
ala,5.238571983,0.503329085,2.165782286
alabama,4.899079389,0,2.34759015
alabina,2.5,0,0
alack,5,0,0
aladdin,4.507575552,0,2.512941595
aladin,0,0,2.5
alagna,0,0,2.5
alagor,0,0,2.5
alaimo,2.5,0,0
alain,1.619957992,0,8.335047778
alamien,2.5,0,0
alamo,1.327443614,0,11.85945797
alan,2.436239929,0,4.679616053
alana,0,0,7.5
alani,3.321928095,0,3.321928095
alanni,2.5,0,0
alanrickmaniac,0,0,2.5
alanti,0,0,2.5
alar,7.5,0,0
alarik,2.5,0,0
alarm,3.435885647,0.516929853,3.108345151
alarmist,12.62925314,0,1.285097209
alaska,2.685386285,0.960252568,3.180722711
alaskan,2.095903274,0,5.678873587
alast,0,0,2.5
alastair,1.53089535,0,9.162168319
alaway,0,0,2.5
alazhar,0,0,2.5
alb,3.321928095,0,3.321928095
alba,8.00392278,0,1.660964047
albabian,0,0,2.5
alban,0,0,10
albani,12.62925314,0,1.285097209
albania,0,0,2.5
albanian,2.839436794,0,3.917382327
albano,2.5,0,0
albanyairport,2.5,0,0
albeit,1.928588458,0,6.37811627
albeniz,0,0,5
albert,1.99853451,0.53048192,5.771301053
alberta,3.321928095,0,3.321928095
albertan,2.5,0,0
alberto,1.838005394,0,6.843313779
albi,3.321928095,0,3.321928095
albiet,8.00392278,0,1.660964047
albin,2.5,0,0
albino,5,0,0
albinoni,0,0,2.5
albizo,2.5,0,0
alblum,0,0,2.5
albolen,0,0,2.5
albom,10,0,0
albrecht,0,0,2.5
albrght,0,0,2.5
albright,5.678873587,0,2.095903274
albu,0,0,2.5
album,1.849607991,0,6.779626203
albumand,0,0,2.5
albumb,2.5,0,0
albumdeep,0,0,2.5
albumrec,2.5,0,0
albun,2.5,0,0
albuquerqu,1.660964047,1.660964047,3.321928095
alc,0,0,2.5
alcantara,0,0,2.5
alcatraz,24.15885793,0,0.960252568
alchem,1.430676558,0,10.31885116
alchemi,3.321928095,0,3.321928095
alchoh,2.5,0,0
alchohol,0,0,2.5
alchol,0,0,2.5
alcohol,3.521168217,0.445823913,3.086801256
alcott,0,0,20
alda,12.62925314,0,1.285097209
aldar,2.5,0,0
alden,5,0,0
alderich,2.5,0,0
alderman,2.5,0,0
aldo,3.917382327,0,2.839436794
aldofo,0,0,2.5
aldolpho,2.5,0,0
aldomovar,2.5,0,0
aldous,1.838005394,0,6.843313779
aldrich,8.00392278,0,1.660964047
aldridg,2.5,0,0
aldrin,3.321928095,0,3.321928095
ale,1.047951637,0,19.54937806
aleadi,2.5,0,0
alearn,2.5,0,0
alec,2.816807715,0,3.952221287
alecbaldwin,2.5,0,0
alecia,0,0,2.5
alecki,4.507575552,0,2.512941595
alegria,2.5,0,0
aleist,0,0,5
alejandra,0,0,2.5
alejandro,1.309881231,0,12.1674105
aleko,0,0,10
aleksa,2.5,0,0
aleksandr,0,0,7.5
aleksandrov,0,0,5
aleksei,0,0,2.5
aleksey,0,0,2.5
alengthi,0,0,2.5
aleopath,2.5,0,0
aleradi,2.5,0,0
alert,4.271985235,0,2.630116867
alertwatch,0,0,2.5
alesandr,0,0,2.5
alesandra,0,0,2.5
alessandra,3.321928095,0,3.321928095
alessandro,0,0,2.5
alessio,2.5,0,0
aletha,0,0,5
alex,2.526592183,0.383832212,4.44259229
alexa,3.321928095,0,3.321928095
alexadra,2.5,0,0
alexaki,0,0,2.5
alexanad,0,0,2.5
alexand,2.644131961,0,4.245771639
alexandr,1.861784179,0,6.714157559
alexandra,3.823778062,0,2.902793941
alexandria,0,0,2.5
alexcanr,0,0,2.5
alexei,3.321928095,0,3.321928095
alexej,0,0,2.5
alexi,1.591371127,0,8.583280679
alexio,2.5,0,0
alexondra,1.660964047,0,8.00392278
alf,2.095903274,0,5.678873587
alfalfa,1.660964047,0,8.00392278
alfamilyoffour,2.5,0,0
alfi,4.899079389,0,2.34759015
alfio,0,0,5
alfonso,3.917382327,0,2.839436794
alfr,1.877983041,0.414370405,6.526206343
alfredo,14.93723606,0,1.183294662
alfri,0,0,2.5
alfven,0,0,2.5
alga,2.5,0,0
algaesaf,0,0,2.5
algebra,2.512941595,0,4.507575552
alger,0,0,5
algeria,2.5,0,0
algerian,4.11458208,0,2.717562738
algernon,0,0,2.5
algi,5,0,0
algo,0,0,2.5
algonquian,0,0,2.5
algonquin,2.5,0,0
algorithm,12.5,0,0
algren,0,0,2.5
alguna,0,0,5
alhambra,2.5,0,0
ali,3.269802397,0,3.375145073
alia,6.261707716,0.897711718,1.570297268
alian,0,0,2.5
alias,3.321928095,0,3.321928095
alibi,0,0,12.5
alic,2.38812283,0,4.79578702
alica,0,0,2.5
alicia,2.644131961,0,4.245771639
alida,5.678873587,0,2.095903274
alien,4.132311245,0.390457014,2.686923202
alienpr,2.5,0,0
alienwar,2.5,0,0
alight,3.321928095,0,3.321928095
align,3.952221287,0,2.816807715
alik,2.11743842,0,5.601048673
alimoni,2.5,0,0
alin,3.321928095,0,3.321928095
alisa,0,0,2.5
alisan,0,0,12.5
alisand,2.5,0,0
alison,1.660964047,0,8.00392278
alist,3.321928095,0,3.321928095
alistair,2.512941595,0,4.507575552
alistpref,2.5,0,0
alita,2.5,0,0
alittl,1.285097209,0.676992493,10.31885116
aliv,2.946404462,0.488159109,3.662986595
alix,2.5,0,0
aliz,0,0,5
alja,5,0,0
aljoscha,2.5,0,0
alka,0,0,10
alkal,3.321928095,0,3.321928095
alkalin,3.321928095,0,3.321928095
alkward,0,0,2.5
all,3.582154812,0,3.085865158
alla,0,0,5
allah,3.321928095,0,3.321928095
allain,0,0,2.5
allan,2.785345076,0,4.00196139
allana,0,0,17.5
allay,1.183294662,0,14.93723606
allblu,2.5,0,0
allcost,2.5,0,0
alleb,2.5,0,0
alledg,3.321928095,0,3.321928095
alleg,6.280486511,0.546977097,1.870909638
allegheni,0,0,2.5
allegi,0,0,2.5
allegor,1.772196759,0.608475081,6.575011763
allegori,3.798794065,0,2.9203673
allegr,0,0,2.5
allegra,0,0,35
allem,0,0,2.5
allen,3.209446783,0.476892186,3.360559878
allend,13.78347077,0,1.230143399
allenish,0,0,2.5
allenperenni,0,0,2.5
allerg,4.576761516,0,2.481269306
allergi,14.93723606,0,1.183294662
alleveryth,0,0,2.5
allevi,3.321928095,0,3.321928095
alley,2.564292723,0,4.400560461
alleyway,4.507575552,0,2.512941595
alli,3.392348362,0.467316124,3.186699647
allingham,0,0,2.5
allintend,0,0,2.5
allish,2.5,0,0
allison,2.512941595,0,4.507575552
alliv,0,0,2.5
allll,2.5,0,0
allllllll,0,0,2.5
allllllllllllllllllllllllllllll,0,0,2.5
alllriiiiight,2.5,0,0
allman,2.095903274,0,5.678873587
allmighti,0,0,2.5
allmost,0,0,2.5
allmus,0,0,5
allo,2.717562738,0,4.11458208
alloc,5.678873587,0,2.095903274
allodi,0,0,2.5
alloimono,2.5,0,0
allong,2.5,0,0
allot,4.899079389,0,2.34759015
allotta,0,0,2.5
allow,2.819297007,0.533538769,3.790886666
allowedto,2.5,0,0
alloy,2.095903274,0,5.678873587
allr,22.5,0,0
allrdi,2.5,0,0
allreadi,2.512941595,0,4.507575552
allrepresentativesbusi,2.5,0,0
allreview,0,0,2.5
allright,3.798794065,0.960252568,2.276179338
allsing,0,0,2.5
allsop,0,0,2.5
allspic,0,0,2.5
allstat,0,0,2.5
allsuperb,0,0,2.5
allth,3.321928095,0,3.321928095
alltim,1.430676558,0,10.31885116
alltogeth,2.095903274,0,5.678873587
allud,2.900156989,0,3.827562656
allur,2.315034014,0,4.985914084
allus,2.5,0,0
allway,1.660964047,0,8.00392278
allwritten,0,0,2.5
allyc,2.5,0,0
allyn,0,0,5
allyou,0,0,2.5
allyson,5.678873587,0,2.095903274
allyway,2.5,0,0
alm,0,0,17.5
alma,8.00392278,0,1.660964047
almanac,3.321928095,0,3.321928095
almanesqu,0,0,2.5
almanzar,0,0,2.5
almanzo,2.5,0,0
almasi,1.742065383,0,7.423983574
almast,2.5,0,0
almen,0,0,2.5
almendro,0,0,2.5
almereyda,2.5,0,0
almghandi,3.321928095,0,3.321928095
almight,3.321928095,0,3.321928095
almighti,3.321928095,0,3.321928095
almira,0,0,2.5
almod,2.095903274,1.285097209,3.321928095
almodovar,3.971217048,0,2.804676782
almond,2.5,0,0
almondin,0,0,2.5
almoost,2.5,0,0
almora,0,0,2.5
almost,3.272202022,0.511391969,3.266548521
almostcertain,2.5,0,0
almostident,2.5,0,0
alnico,0,0,2.5
alock,0,0,2.5
alofa,0,0,2.5
aloft,1.285097209,0,12.62925314
alogitech,0,0,5
alogrithm,2.5,0,0
aloha,1.430676558,0,10.31885116
alohalani,2.5,0,0
aloi,2.5,0,0
alok,1.107309365,0,17.24377353
aloma,0,0,2.5
alon,3.155276792,0.478977345,3.417672045
along,2.747425482,0.516302585,3.921496174
alongdorothi,0,0,2.5
alongsid,2.649579763,0.508005416,4.094885391
alongwait,2.5,0,0
alongwith,5.678873587,0,2.095903274
alonso,5.678873587,0,2.095903274
alonzo,1.285097209,0,12.62925314
aloo,0,0,2.5
aloof,2.512941595,0,4.507575552
alot,1.838005394,0.581341506,6.334468597
alota,0,0,2.5
alotof,0,0,2.5
alotta,0,0,2.5
aloud,2.34759015,0,4.899079389
alous,0,0,2.5
alow,5.678873587,0,2.095903274
alp,3.321928095,0,3.321928095
alpaca,0,0,2.5
alpert,0,0,2.5
alpha,4.947930664,0,2.329110415
alphabet,2.236345833,0,5.211440485
alphavill,3.321928095,0,3.321928095
alphons,0,0,12.5
alpin,5.678873587,0,2.095903274
alpo,5.678873587,0,2.095903274
alqueda,0,0,2.5
alradi,0,0,2.5
alreadi,3.727297274,0.56835685,2.831622513
alreadybeen,0,0,5
alreadydon,2.5,0,0
alredi,3.321928095,0,3.321928095
alright,6.468207267,0.618429059,1.785409842
alriiight,2.5,0,0
alrit,5.678873587,0,2.095903274
alriyadh,2.5,0,0
alseep,2.5,0,0
alselmo,0,0,2.5
alsmost,2.5,0,0
also,2.41967426,0.497297203,4.56890256
alsob,2.5,0,0
alsobeliev,0,0,2.5
alsohigh,0,0,2.5
alsolik,2.5,0,0
alsom,0,0,5
alsono,0,0,2.5
alsoth,0,0,2.5
alsotrap,2.5,0,0
alsoveri,0,0,2.5
alstdi,0,0,2.5
alston,2.5,0,0
alt,4.00196139,0,2.785345076
alta,0,0,5
altagracia,0,0,2.5
altair,0,0,2.5
altaira,0,0,2.5
altar,2.5,0,0
altec,0,0,12.5
alteern,0,0,2.5
alten,3.321928095,0,3.321928095
alter,3.054750902,0.641927691,3.338565527
alterego,0,0,2.5
alterior,0,0,5
alterman,0,0,2.5
altern,3.059907958,0.482652968,3.524680779
alterna,3.321928095,0,3.321928095
alternant,0,0,2.5
alternativa,0,0,2.5
alternativish,2.5,0,0
alternit,0,0,2.5
alterta,0,0,2.5
althea,2.5,0,0
altho,3.321928095,0,3.321928095
althou,3.321928095,0,3.321928095
althoughsom,0,0,2.5
althought,2.095903274,0,5.678873587
althougth,0,0,2.5
altim,0,0,2.5
altima,2.5,0,0
altioklar,17.5,0,0
altitud,0,5,0
altman,2.978033117,0,3.719611071
altmanesqu,0,0,2.5
alto,0,0,22.5
altogeth,3.81275693,0,2.910510422
alton,0,0,5
altonbrownl,0,0,2.5
altonya,0,0,2.5
altought,5,0,0
altro,2.5,0,0
altruist,2.305977578,0,5.010714036
altura,0,0,2.5
alucard,19.54937806,0,1.047951637
alucarda,3.321928095,0,3.321928095
alucius,0,0,2.5
alum,0,0,5
aluminim,0,0,2.5
aluminum,3.321928095,0,3.321928095
alumni,10.31885116,0,1.430676558
alun,3.321928095,0,3.321928095
alv,2.5,0,0
alva,0,0,2.5
alvarado,2.5,0,0
alvarez,0,0,5
alvi,1.430676558,0,10.31885116
alvin,1.285097209,0,12.62925314
alwa,3.321928095,0,3.321928095
alwale,2.5,0,0
alwasi,0,0,7.5
alway,2.108938795,0.484870471,5.456360395
alwaysa,0,0,2.5
alwaysdelay,2.5,0,0
alwaysdelayedonunit,2.5,0,0
alwayshappensther,2.5,0,0
alwaysl,2.5,0,0
alwayssaid,0,0,2.5
alwaysvelcro,0,0,2.5
alwayswork,0,0,2.5
alwin,0,0,2.5
alwina,0,0,5
alx,2.5,0,0
alyn,1.430676558,0,10.31885116
alyson,1.107309365,0,17.24377353
alyssa,1.430676558,0,10.31885116
alzar,2.5,0,0
alzheim,3.103476472,0.756304196,3.103476472
am,3.341836939,0.594374502,3.111965106
ama,5,0,0
amaaaz,0,0,2.5
amadeus,8.00392278,0,1.660964047
amaerican,0,0,2.5
amagula,0,0,2.5
amaiz,0,0,2.5
amal,2.5,0,0
amalgam,2.512941595,1.430676558,2.512941595
amalia,0,0,17.5
amalio,0,0,2.5
amalr,5,0,0
amamz,0,0,2.5
aman,0,0,5
amanda,3.275820317,0,3.368887663
amang,2.5,0,0
amanhec,0,0,2.5
amann,2.5,0,0
amant,2.5,0,0
amanu,2.5,0,0
amar,0,0,27.5
amarantin,3.321928095,0,3.321928095
amaretti,0,0,2.5
amarga,2.5,0,0
amarillo,5,0,0
amarjeet,0,0,2.5
amarna,0,0,2.5
amaro,2.5,0,0
amaru,0,0,2.5
amas,0,0,2.5
amass,2.785345076,0,4.00196139
amaterish,0,0,2.5
amateur,7.494121533,0.394234954,1.717280849
amateurish,21.80731021,0.371842749,0.991996944
amateurist,5,0,0
amati,1.660964047,0,8.00392278
amato,2.839436794,0,3.917382327
amatu,5,0,0
amatuerish,12.5,0,0
amatur,3.321928095,0,3.321928095
amaturish,7.5,0,0
amaturist,2.5,0,0
amayao,2.5,0,0
amaz,1.508195332,0.466320475,9.060218234
amazaon,2.5,0,0
amazi,0,0,2.5
amazin,0,0,7.5
amazinf,0,0,2.5
amazing,0,0,2.5
amazingflightcrew,0,0,2.5
amazinggot,0,0,2.5
amazom,0,0,5
amazon,4.142218317,0.663907309,2.480681039
amazona,0,0,2.5
amazonha,0,0,2.5
amazonian,6.843313779,0,1.838005394
amazonkeith,0,0,2.5
amazonprovid,0,0,2.5
amazonsel,2.5,0,0
amazontc,0,10,0
amazonth,0,0,2.5
ambagu,2.5,0,0
ambassador,3.321928095,0,3.321928095
amber,3.321928095,0,3.321928095
ambianc,3.321928095,0,3.321928095
ambiant,0,0,2.5
ambidexter,0,0,2.5
ambidextr,0,0,2.5
ambidextri,0,0,2.5
ambient,2.329110415,0,4.947930664
ambigi,0,0,5
ambigu,2.266501097,0.446319134,5.021175222
ambit,3.321928095,0,3.321928095
ambiti,2.763500761,0.549986668,3.853307317
ambival,2.437986967,0,4.675522919
ambl,8.46744983,0,1.604494406
ambler,0,0,2.5
amblesid,2.5,0,0
amboy,2.5,0,0
ambros,1.285097209,0.79663977,9.162168319
ambrosia,0,0,2.5
ambrosin,2.5,0,0
ambul,0,0,2.5
ambulatori,2.5,0,0
ambush,3.008075541,0,3.679979834
amc,2.839436794,0,3.917382327
amd,0,0,12.5
ame,0,0,12.5
amech,1.430676558,0,10.31885116
ameda,2.5,0,0
ameican,0,0,2.5
ameila,2.5,0,0
ameircan,0,0,2.5
amel,10.31885116,0,1.430676558
ameli,2.409793315,0,4.742632391
amelia,9.74067006,0,1.477773672
amelinda,0,0,2.5
amelio,0,0,10
amelior,2.512941595,0,4.507575552
amelod,0,0,2.5
amen,2.717562738,0,4.11458208
amenabar,3.321928095,0,3.321928095
amend,3.917382327,0,2.839436794
amer,3.321928095,0,3.321928095
ameragosa,2.5,0,0
amercan,0,0,2.5
amercian,5.678873587,0,2.095903274
amergo,2.5,0,0
ameriac,2.5,0,0
amerian,3.321928095,0,3.321928095
america,2.503536246,0.520880824,4.354853218
americain,2.5,0,0
american,2.826151106,0.494629462,3.825115359
americana,1.660964047,0,8.00392278
americanair,0,0,2.5
americanairlin,2.5,0,0
americanairlinesfail,5,0,0
americanairsuck,2.5,0,0
americanextrenuousbeatcelesti,0,0,2.5
americanforlif,0,0,2.5
americanim,2.5,0,0
americanis,0,0,10
americanon,2.5,0,0
americanview,2.095903274,2.095903274,2.095903274
americian,5.678873587,0,2.095903274
americn,0,0,2.5
amerikan,2.5,0,0
amerindian,2.5,0,0
ameriquest,0,0,2.5
amerterish,2.5,0,0
amesom,0,0,2.5
amethyst,0,0,2.5
amex,2.095903274,5.678873587,0
amforta,5,0,0
amg,0,0,2.5
ami,3.441575921,0.497333332,3.119854333
amiabl,2.070935404,0,5.772225127
amic,4.899079389,0,2.34759015
amick,8.00392278,0,1.660964047
amicus,2.34759015,0,4.899079389
amidala,2.5,0,0
amidon,2.5,0,0
amidst,2.697847133,0,4.148825576
amiel,0,0,2.5
amigo,1.660964047,0,8.00392278
amii,2.5,0,0
amile,0,0,2.5
amin,2.34759015,1.107309365,3.321928095
amir,1.008851587,0,21.39339295
amirit,0,2.5,0
amish,3.85152657,0,2.883610395
amisha,15,0,0
amiss,4.035765214,0,2.764509392
amistad,5,0,0
amit,0,0,2.5
amitabh,6.843313779,0,1.838005394
amitabhz,2.5,0,0
amitc,0,0,2.5
amithab,2.5,0,0
amiti,0,0,2.5
amitji,2.5,0,0
amityvill,4.417031808,0,2.556193923
amjad,2.5,0,0
amman,5.678873587,0,2.095903274
ammateur,2.5,0,0
ammend,0,0,5
ammityvill,0,0,2.5
ammmmm,0,0,2.5
ammo,4.11458208,0,2.717562738
ammunit,0,0,2.5
ammus,0,0,2.5
amnes,0,0,2.5
amnesia,2.717562738,0,4.11458208
amnesiac,1.912489289,0,6.455696236
amnesti,1.183294662,0,14.93723606
amnityvill,2.5,0,0
amnot,0,0,2.5
amo,2.04045724,0,5.890978685
amock,5.678873587,0,2.095903274
amoeba,2.5,0,0
amok,5.128820502,0,2.264241838
amon,3.321928095,0,3.321928095
amongst,3.070072349,0.434999527,3.548367514
amonth,5,0,0
amontillado,0,0,2.5
amor,2.451435653,0,4.644296092
amoretti,0,0,2.5
amorph,3.798794065,0,2.9203673
amost,0,0,2.5
amoung,3.321928095,0,3.321928095
amount,4.862713381,0.736412356,2.095903274
amour,1.772196759,0,7.230516926
amovi,2.5,0,0
amp,3.300236781,1.4713134,1.876655094
ampa,3.321928095,0,3.321928095
ampactu,0,0,2.5
ampeg,0,0,7.5
amphetamin,5,0,0
amphibi,2.34759015,0,4.899079389
amphibian,0,0,5
amphibulo,2.5,0,0
amphitheatr,2.5,0,0
ampil,0,0,2.5
ampl,3.413993418,0.493752582,3.147269992
ampli,1.142777131,0,16.09064653
amplifi,1.970428271,0,6.18576303
amput,3.321928095,0,3.321928095
amrica,0,0,2.5
amrican,2.095903274,0,5.678873587
amrish,6.455696236,0,1.912489289
amrita,1.183294662,0,14.93723606
amruta,5.678873587,0,2.095903274
amsatisfi,0,0,2.5
amsterdam,2.236345833,0,5.211440485
amsterdamn,2.5,0,0
amthi,2.5,0,0
amuck,5.678873587,0,2.095903274
amudha,0,0,12.5
amur,0,0,2.5
amuro,0,0,2.5
amurrika,2.5,0,0
amus,3.823385925,0.49938211,2.8239445
amust,0,0,2.5
amybruni,5.678873587,0,2.095903274
amyotroph,0,0,2.5
amyrilli,2.5,0,0
amz,0,0,12.5
an,0,0,12.5
ana,5.345117011,0.768621787,1.912489289
anabell,0,0,2.5
anabsolut,0,0,2.5
anachron,8.00392278,0,1.660964047
anachronist,4.078766226,0.585627469,2.595037532
anaconda,6.843313779,0,1.838005394
anacron,2.5,0,0
anacronist,0,0,5
anadi,0,0,5
anaem,10.31885116,0,1.430676558
anaesthet,12.5,0,0
anaesthetis,0,0,2.5
anaglyph,2.5,0,0
anagram,0,0,2.5
anaheim,0,0,2.5
anai,0,0,10
anain,2.5,0,0
anakin,2.236345833,0,5.211440485
anal,6.047141325,0,2.002412308
analag,2.5,0,0
analges,2.5,0,0
analis,2.5,0,0
analog,1.230143399,2.978033117,2.409793315
analogu,0,0,2.5
analys,2.162639122,0,5.445306345
analysi,0,0,2.5
analyt,3.662986595,0,3.02120993
analyticali,0,0,2.5
analyz,2.550301737,0.460773921,4.333836035
anamorph,3.94855485,0,2.819165837
anand,0,0,20
anania,2.5,0,0
ananka,2.5,0,0
anansa,1.660964047,0,8.00392278
anant,2.5,0,0
anaphylaxi,0,2.5,0
anarawd,0,0,2.5
anarch,2.764509392,0,4.035765214
anarchi,1.838005394,0,6.843313779
anarchist,1.838005394,0,6.843313779
anarcho,5,0,0
anarct,0,0,2.5
anarctica,0,0,2.5
anaren,7.5,0,0
anarquia,2.5,0,0
anarr,0,0,2.5
anasazi,0,0,2.5
anastacia,0,0,2.5
anastasia,2.839436794,0,3.917382327
anathema,5.678873587,0,2.095903274
anathemat,2.5,0,0
anatol,1.430676558,0,10.31885116
anatoli,2.5,0,0
anatolian,2.5,0,0
anatom,5.211440485,0,2.236345833
anatomi,2.253787776,0,5.159425579
anatomist,0,0,2.5
anavel,0,0,2.5
anaya,0,0,2.5
anayl,0,0,2.5
anc,3.321928095,0,3.321928095
anceint,0,0,2.5
ancestr,1.772196759,0,7.230516926
ancestri,2.5,0,0
anchient,0,0,2.5
anchor,2.334107233,0.564699926,4.660928827
anchorag,0,0,2.5
anchorman,4.507575552,0,2.512941595
anchorwoman,2.5,0,0
ancient,3.214810378,0.378576491,3.410998966
ancillari,4.11458208,0,2.717562738
anck,0,0,2.5
ancona,0,0,2.5
ancronist,2.5,0,0
and,5.678873587,0,2.095903274
anda,3.321928095,0,3.321928095
andaaz,0,0,5
andalou,2.5,0,0
andalucia,0,0,2.5
andalusian,5.678873587,0,2.095903274
andara,0,0,15
andaz,1.285097209,0,12.62925314
andb,0,0,2.5
andbor,2.5,0,0
andca,0,0,2.5
andchristma,0,0,2.5
andclean,2.5,0,0
andcompel,2.5,0,0
anddav,0,0,2.5
anddefl,0,0,2.5
andean,2.5,0,0
andemot,0,0,2.5
ander,0,0,2.5
andern,0,0,2.5
andersen,3.321928095,0,3.321928095
anderson,2.144710814,0.526973927,5.261581769
andersson,0,0,20
andes,0,0,2.5
andfeel,0,0,2.5
andfinali,0,0,2.5
andget,0,0,2.5
andgiv,0,0,2.5
andgovernment,0,0,2.5
andgre,2.5,0,0
andheart,0,0,2.5
andhel,0,0,2.5
andher,0,0,2.5
andhop,2.5,0,0
andi,2.674650502,0.385119433,4.156772882
andit,0,0,2.5
andlisten,0,0,2.5
andlook,2.5,0,0
andmix,0,0,2.5
andmoth,0,0,2.5
andnear,0,0,2.5
andoheb,5,0,0
andoit,0,0,2.5
andoman,2.5,0,0
andput,0,0,2.5
andr,1.756917267,0,7.327260744
andra,0,0,2.5
andrad,0,0,2.5
andran,2.5,0,0
andrea,1.892957862,0,6.55264354
andreceiv,2.5,0,0
andreef,2.5,0,0
andreeff,2.5,0,0
andrei,2.276179338,0,5.094382474
andrej,2.5,0,0
andrejew,0,0,2.5
andrenalin,2.5,0,0
andresearch,0,0,2.5
andretti,0,0,7.5
andrew,2.037261385,0.474180149,5.733791206
andrewbiga,0,0,2.5
andrey,2.5,0,0
andric,0,0,10
andro,2.5,0,0
androbert,0,0,2.5
androbyn,0,0,2.5
androgin,2.5,0,0
androgyn,1.570297268,0,8.776290848
android,6.344861494,0,1.935622002
andromeda,5.678873587,0,2.095903274
andromina,2.5,0,0
androschin,0,0,2.5
androvski,0,0,2.5
andrus,2.5,0,0
andrzej,3.917382327,0,2.839436794
andslight,2.5,0,0
andsn,2.5,0,0
andstep,0,0,2.5
andsupport,0,0,2.5
andtak,0,0,2.5
andth,1.285097209,0,12.62925314
andtip,2.5,0,0
andtoss,0,0,2.5
andtouch,2.5,0,0
andtout,2.5,0,0
andtri,2.5,0,0
anduplift,2.5,0,0
andvari,0,0,2.5
andwindi,0,0,2.5
andwond,2.5,0,0
ane,2.5,0,0
anecdot,2.951432207,0,3.755616204
anedot,2.5,0,0
anem,22.62255984,0,0.985959504
anend,0,0,2.5
anenokoji,2.5,0,0
anest,0,0,2.5
anestet,2.5,0,0
anesthesia,7.5,0,0
anesthet,2.34759015,0,4.899079389
aneta,0,0,2.5
aneurysm,5,0,0
aneven,0,0,2.5
anew,2.437986967,0,4.675522919
anextrem,5.678873587,0,2.095903274
anf,0,0,2.5
anfractu,0,0,2.5
ang,3.321928095,0,3.321928095
angel,2.327893825,0.480126284,4.814077744
angela,2.630116867,0,4.271985235
angeleno,0,0,2.5
angelica,4.271985235,0,2.630116867
angelika,10.31885116,0,1.430676558
angelina,2.576123341,0,4.376763563
angeliqu,2.5,0,0
angella,0,0,7.5
